15:22:04   28.05.2013              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.1998 00:00  -  31.12.2012 23:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    32	Payerne                  490 m.?.M.	562150/ 184855
Anzahl Parameter  3
   211  Lufttemperatur 2 m über Boden; Tagesmittel  [°C]
   224  Globalstrahlung; Tagesmittel  [W/m²]
   237  Niederschlag; Kalendertag  [mm]

  STA JAHR MO TG HH MM   211   224   237
   32 2003  4 11  0  0   4.6   191   0.9 
   32 2003  4 12  0  0   7.1   104   0.1 
   32 2003  4 13  0  0   8.5   261   0.0 
   32 2003  4 14  0  0  10.0   176   0.0 
   32 2003  4 15  0  0  12.6   258   0.0 
   32 2003  4 16  0  0  13.0   251   0.0 
   32 2003  4 17  0  0  13.2   243   0.0 
   32 2003  4 18  0  0  13.1   269   0.0 
   32 2003  4 19  0  0   8.7   255   0.1 
   32 2003  4 20  0  0  11.0   148   0.0 
   32 2003  4 21  0  0  11.8   192   0.0 
   32 2003  4 22  0  0  12.0   272   0.0 
   32 2003  4 23  0  0  12.1   269   0.0 
   32 2003  4 24  0  0  13.2   262   0.0 
   32 2003  4 25  0  0  15.2   212   0.0 
   32 2003  4 26  0  0  12.2    46   3.9 
   32 2003  4 27  0  0  13.1   234   0.0 
   32 2003  4 28  0  0  15.0   236   0.0 
   32 2003  4 29  0  0  16.1   166   0.4 
   32 2003  4 30  0  0  12.1    30  25.4 
   32 2003  5  1  0  0  12.3   249   0.0 
   32 2003  5  2  0  0  12.2   172   1.3 
   32 2003  5  3  0  0  12.5   304   2.0 
   32 2003  5  4  0  0  14.2   296   0.0 
   32 2003  5  5  0  0  17.0   167   0.0 
   32 2003  5  6  0  0  18.0   211   0.0 
   32 2003  5  7  0  0  19.0   260   0.0 
   32 2003  5  8  0  0  18.1   199   7.6 
   32 2003  5  9  0  0  14.7   199   9.5 
   32 2003  5 10  0  0  15.4   198   0.0 
   32 2003  5 11  0  0  16.5   279   7.9 
   32 2003  5 12  0  0  15.8   267   0.8 
   32 2003  5 13  0  0  11.6    63   1.5 
   32 2003  5 14  0  0   8.5   222   0.0 
   32 2003  5 15  0  0   9.1   323   0.0 
   32 2003  5 16  0  0  11.7   302   0.0 
   32 2003  5 17  0  0  13.6    90   0.4 
   32 2003  5 18  0  0  16.2   174   0.9 
   32 2003  5 19  0  0  16.0   139  12.0 
   32 2003  5 20  0  0  10.8   203   4.1 
   32 2003  5 21  0  0  10.4   141   1.2 
   32 2003  5 22  0  0  11.7    77   0.0 
   32 2003  5 23  0  0  16.5   298   0.0 
   32 2003  5 24  0  0  17.9   278   0.9 
   32 2003  5 25  0  0  12.8    59   0.2 
   32 2003  5 26  0  0  12.8    89   0.0 
   32 2003  5 27  0  0  15.1   137   0.4 
   32 2003  5 28  0  0  17.5   213   0.0 
   32 2003  5 29  0  0  16.9   190   0.0 
   32 2003  5 30  0  0  18.6   306   0.0 
   32 2003  5 31  0  0  20.4   263   0.0 
   32 2003  6  1  0  0  20.5   281   0.0 
   32 2003  6  2  0  0  19.9   236   0.1 
   32 2003  6  3  0  0  20.7   290   0.0 
   32 2003  6  4  0  0  21.5   294   0.0 
   32 2003  6  5  0  0  22.0   262  23.3 
   32 2003  6  6  0  0  20.3   243   1.4 
   32 2003  6  7  0  0  21.4   301   0.0 
   32 2003  6  8  0  0  22.3   270   0.1 
   32 2003  6  9  0  0  21.8   288   0.0 
   32 2003  6 10  0  0  23.0   308   0.0 
   32 2003  6 11  0  0  24.4   294   0.0 
   32 2003  6 12  0  0  24.4   291   0.0 
   32 2003  6 13  0  0  23.8   291   0.1 
   32 2003  6 14  0  0  21.4   218   3.8 
   32 2003  6 15  0  0  21.1   211   0.1 
   32 2003  6 16  0  0  22.3   323   0.0 
   32 2003  6 17  0  0  22.8   304   0.9 
   32 2003  6 18  0  0  19.5   303   1.0 
   32 2003  6 19  0  0  20.1   340   0.0 
   32 2003  6 20  0  0  22.4   334   0.0 
   32 2003  6 21  0  0  22.1   340   0.0 
   32 2003  6 22  0  0  22.2   341   0.0 
   32 2003  6 23  0  0  26.2   329   0.0 
   32 2003  6 24  0  0  25.2   242   0.0 
   32 2003  6 25  0  0  25.0   287   0.0 
   32 2003  6 26  0  0  24.0   282   1.0 
   32 2003  6 27  0  0  22.4   309   0.0 
   32 2003  6 28  0  0  20.9   238   0.0 
   32 2003  6 29  0  0  23.1   312   0.0 
   32 2003  6 30  0  0  24.7   310   1.0 
   32 2003  7  1  0  0  15.5   110  21.5 
   32 2003  7  2  0  0  18.1   274   0.6 
   32 2003  7  3  0  0  16.8   200   1.3 
   32 2003  7  4  0  0  14.8   142   7.5 
   32 2003  7  5  0  0  16.4   294   0.2 
   32 2003  7  6  0  0  17.6   341   0.0 
   32 2003  7  7  0  0  19.4   324   0.0 
   32 2003  7  8  0  0  20.4   316   0.0 
   32 2003  7  9  0  0  20.3   238   0.0 
   32 2003  7 10  0  0  21.6   327   0.0 
   32 2003  7 11  0  0  21.7   314   0.0 
   32 2003  7 12  0  0  22.7   310   0.0 
   32 2003  7 13  0  0  23.3   317   0.0 
   32 2003  7 14  0  0  23.4   319   0.0 
   32 2003  7 15  0  0  24.9   274   0.0 
   32 2003  7 16  0  0  22.8   190   3.0 
   32 2003  7 17  0  0  20.1   177   0.0 
   32 2003  7 18  0  0  20.6   333   0.0 
   32 2003  7 19  0  0  22.7   324   0.0 
   32 2003  7 20  0  0  25.7   291   0.0 
   32 2003  7 21  0  0  21.4   171  12.5 
   32 2003  7 22  0  0  21.7   290   0.5 
   32 2003  7 23  0  0  21.9   286   1.1 
   32 2003  7 24  0  0  18.0    86   1.7 
   32 2003  7 25  0  0  20.9   257   0.0 
   32 2003  7 26  0  0  24.8   181   0.0 
   32 2003  7 27  0  0  19.2    66  11.2 
   32 2003  7 28  0  0  19.0   248   0.0 
   32 2003  7 29  0  0  18.9   307   0.0 
   32 2003  7 30  0  0  20.0   294   7.6 
   32 2003  7 31  0  0  17.3   212   7.0 
   32 2003  8  1  0  0  19.9   282   0.0 
   32 2003  8  2  0  0  22.3   297   0.0 
   32 2003  8  3  0  0  24.4   292   0.0 
   32 2003  8  4  0  0  25.6   291   0.0 
   32 2003  8  5  0  0  26.0   288   0.0 
   32 2003  8  6  0  0  26.3   260   0.0 
   32 2003  8  7  0  0  25.9   272   0.0 
   32 2003  8  8  0  0  24.8   238   0.0 
   32 2003  8  9  0  0  25.4   272   0.0 
   32 2003  8 10  0  0  26.3   266   0.0 
   32 2003  8 11  0  0  26.4   281   0.0 
   32 2003  8 12  0  0  25.5   279   0.0 
   32 2003  8 13  0  0  26.6   233   0.0 
   32 2003  8 14  0  0  25.7   115   0.0 
   32 2003  8 15  0  0  21.0   146   0.5 
   32 2003  8 16  0  0  22.0   212   4.9 
   32 2003  8 17  0  0  21.5   218   0.5 
   32 2003  8 18  0  0  20.1   180   0.2 
   32 2003  8 19  0  0  21.5   264   0.0 
   32 2003  8 20  0  0  20.8   167   9.4 
   32 2003  8 21  0  0  19.8   202   0.2 
   32 2003  8 22  0  0  21.6   262   0.0 
   32 2003  8 23  0  0  21.9   263   0.0 
   32 2003  8 24  0  0  21.5   218   0.0 
   32 2003  8 25  0  0  21.8   247   0.0 
   32 2003  8 26  0  0  22.6   218   0.0 
   32 2003  8 27  0  0  22.5   234   0.0 
   32 2003  8 28  0  0  20.6   140   6.2 
   32 2003  8 29  0  0  16.7   112  22.8 
   32 2003  8 30  0  0  16.0    79  26.4 
   32 2003  8 31  0  0  14.3   180  11.0 
   32 2003  9  1  0  0  12.8   175   0.0 
   32 2003  9  2  0  0  13.0   249   0.0 
   32 2003  9  3  0  0  13.2   248   0.0 
   32 2003  9  4  0  0  14.0   240   0.0 
   32 2003  9  5  0  0  14.9   119   0.1 
   32 2003  9  6  0  0  17.2   152   0.1 
   32 2003  9  7  0  0  16.6   158  25.3 
   32 2003  9  8  0  0  15.5   166   7.5 
   32 2003  9  9  0  0  14.7    82   8.1 
   32 2003  9 10  0  0  15.8   147   0.0 
   32 2003  9 11  0  0  14.5   114   2.5 
   32 2003  9 12  0  0  14.3   219   0.0 
   32 2003  9 13  0  0  13.7   174   0.0 
   32 2003  9 14  0  0  13.0   198   0.0 
   32 2003  9 15  0  0  13.2   216   0.0 
   32 2003  9 16  0  0  14.9   206   0.0 
   32 2003  9 17  0  0  15.1   208   0.0 
   32 2003  9 18  0  0  16.2   204   0.0 
   32 2003  9 19  0  0  17.1   198   0.0 
   32 2003  9 20  0  0  17.8   195   0.0 
   32 2003  9 21  0  0  17.7   194   0.0 
   32 2003  9 22  0  0  18.3   178   0.0 
   32 2003  9 23  0  0  13.8    57  11.6 
   32 2003  9 24  0  0  11.0   129   0.0 
   32 2003  9 25  0  0  10.4   220   0.0 
   32 2003  9 26  0  0  14.3   184   0.0 
   32 2003  9 27  0  0  13.9   115   0.0 
   32 2003  9 28  0  0  13.6    44   3.9 
   32 2003  9 29  0  0  12.3   170   1.7 
   32 2003  9 30  0  0  10.1   174   0.0 
   32 2003 10  1  0  0  11.0    37  13.3 
   32 2003 10  2  0  0  14.4   127   2.8 
   32 2003 10  3  0  0  15.5    73   9.0 
   32 2003 10  4  0  0  13.1    75  10.4 
   32 2003 10  5  0  0   7.2    50  11.1 
   32 2003 10  6  0  0   8.5   175   1.3 
   32 2003 10  7  0  0   8.2    30  21.1 
   32 2003 10  8  0  0   7.6   148   0.1 
   32 2003 10  9  0  0  12.0    79   1.1 
   32 2003 10 10  0  0  11.1   121   0.0 
   32 2003 10 11  0  0  10.7   116   0.0 
   32 2003 10 12  0  0   8.5    37   0.0 
   32 2003 10 13  0  0  11.8   131   0.0 
   32 2003 10 14  0  0   9.4    34   1.4 
   32 2003 10 15  0  0   5.0    47   0.0 
   32 2003 10 16  0  0   3.3    32   0.0 
   32 2003 10 17  0  0   3.8    63   0.0 
   32 2003 10 18  0  0   2.6    82   0.0 
   32 2003 10 19  0  0   5.5    89   2.1 
   32 2003 10 20  0  0   8.5    35   4.6 
   32 2003 10 21  0  0   6.5    38   4.4 
   32 2003 10 22  0  0   3.5   131   0.0 
   32 2003 10 23  0  0   1.8    17   9.1 
   32 2003 10 24  0  0   1.1    64   0.2 
   32 2003 10 25  0  0   0.0   130   0.0 
   32 2003 10 26  0  0   0.8   108   0.0 
   32 2003 10 27  0  0   0.8   119   0.0 
   32 2003 10 28  0  0   1.9   111   0.0 
   32 2003 10 29  0  0   4.7    32   5.6 
   32 2003 10 30  0  0   5.6    76   4.0 
   32 2003 10 31  0  0   6.7    58   6.0 
   32 2003 11  1  0  0   7.0   109   3.1 
   32 2003 11  2  0  0   8.2    82   0.0 
   32 2003 11  3  0  0   7.8    21   3.5 
   32 2003 11  4  0  0   6.3   102   0.0 
   32 2003 11  5  0  0   3.5    76   0.0 
   32 2003 11  6  0  0   2.7    29   0.0 
   32 2003 11  7  0  0   3.8    71   0.0 
   32 2003 11  8  0  0   0.8    34   0.0 
   32 2003 11  9  0  0   0.8    38   0.0 
   32 2003 11 10  0  0   3.5    63   0.0 
   32 2003 11 11  0  0   2.1    24   0.0 
   32 2003 11 12  0  0   4.4    26   4.5 
   32 2003 11 13  0  0   7.2    85   1.6 
   32 2003 11 14  0  0   5.6    45   0.0 
   32 2003 11 15  0  0   4.2    45   0.0 
   32 2003 11 16  0  0   5.8    32  11.0 
   32 2003 11 17  0  0   4.6    59   7.2 
   32 2003 11 18  0  0   4.6    72   0.0 
   32 2003 11 19  0  0   2.9    66   0.0 
   32 2003 11 20  0  0   1.1    39   0.0 
   32 2003 11 21  0  0   1.2    42   0.0 
   32 2003 11 22  0  0   2.6    38   0.0 
   32 2003 11 23  0  0   3.4    34   0.0 
   32 2003 11 24  0  0   5.9    50   0.0 
   32 2003 11 25  0  0   7.1    45   0.0 
   32 2003 11 26  0  0   3.8    42   0.0 
   32 2003 11 27  0  0   3.0     6  27.1 
   32 2003 11 28  0  0   2.6     9   4.3 
   32 2003 11 29  0  0   2.1    40   0.0 
   32 2003 11 30  0  0   3.9    24   0.2 
   32 2003 12  1  0  0   3.2    24   0.0 
   32 2003 12  2  0  0   2.7    44   0.0 
   32 2003 12  3  0  0   3.2    25   0.0 
   32 2003 12  4  0  0   1.9    20   0.0 
   32 2003 12  5  0  0   1.6    30   0.0 
   32 2003 12  6  0  0   2.1    20   0.0 
   32 2003 12  7  0  0   0.2    50   0.0 
   32 2003 12  8  0  0  -1.0    34   0.0 
   32 2003 12  9  0  0  -1.5    20   0.0 
   32 2003 12 10  0  0   0.1    56   0.0 
   32 2003 12 11  0  0   0.2    62   0.0 
   32 2003 12 12  0  0   5.8    63   0.0 
   32 2003 12 13  0  0   5.2    38   0.9 
   32 2003 12 14  0  0   7.0    19   3.8 
   32 2003 12 15  0  0   2.5    34   0.6 
   32 2003 12 16  0  0   0.7    65   0.0 
   32 2003 12 17  0  0  -1.9    63   0.0 
   32 2003 12 18  0  0  -2.5    60   0.0 
   32 2003 12 19  0  0   0.7    20   0.0 
   32 2003 12 20  0  0   3.4    40   0.0 
   32 2003 12 21  0  0   5.6    21   6.2 
   32 2003 12 22  0  0   0.8    18   2.4 
   32 2003 12 23  0  0  -2.9    68   0.0 
   32 2003 12 24  0  0  -5.6    68   0.0 
   32 2003 12 25  0  0  -4.3    62   0.0 
   32 2003 12 26  0  0  -2.5    63   0.0 
   32 2003 12 27  0  0   4.4    27   0.0 
   32 2003 12 28  0  0   3.1    14   3.0 
   32 2003 12 29  0  0   0.1    65   0.0 
   32 2003 12 30  0  0  -1.0    24   0.0 
   32 2003 12 31  0  0   0.3    26   0.0 
   32 2004  1  1  0  0  -0.4    19   0.7 
   32 2004  1  2  0  0  -0.8    25   0.3 
   32 2004  1  3  0  0  -2.6    23   0.0 
   32 2004  1  4  0  0  -2.7    49   0.0 
   32 2004  1  5  0  0  -1.7    38   0.0 
   32 2004  1  6  0  0  -1.5    32   0.0 
   32 2004  1  7  0  0  -1.7    33   0.0 
   32 2004  1  8  0  0  -0.7    17  16.1 
   32 2004  1  9  0  0   5.5    19   6.6 
   32 2004  1 10  0  0   6.1    47   0.1 
   32 2004  1 11  0  0   7.6    20   9.3 
   32 2004  1 12  0  0   8.3    10   9.8 
   32 2004  1 13  0  0  10.3    11  36.1 
   32 2004  1 14  0  0   6.1    50   5.1 
   32 2004  1 15  0  0   2.3    25   0.2 
   32 2004  1 16  0  0   3.6    17   1.6 
   32 2004  1 17  0  0   4.8    36   6.9 
   32 2004  1 18  0  0   1.6    23   9.3 
   32 2004  1 19  0  0   0.1    62   1.1 
   32 2004  1 20  0  0   2.2    21   5.6 
   32 2004  1 21  0  0   2.0    62   0.0 
   32 2004  1 22  0  0  -1.8    69   0.0 
   32 2004  1 23  0  0  -1.0    60   0.0 
   32 2004  1 24  0  0  -0.5    41   0.7 
   32 2004  1 25  0  0   0.8    56   0.0 
   32 2004  1 26  0  0  -1.8    28  16.7 
   32 2004  1 27  0  0   0.5    42   1.7 
   32 2004  1 28  0  0  -1.1    60   0.1 
   32 2004  1 29  0  0  -2.0    60   0.5 
   32 2004  1 30  0  0  -5.6   100   0.0 
   32 2004  1 31  0  0   2.2    97   0.0 
   32 2004  2  1  0  0   7.2    97   0.0 
   32 2004  2  2  0  0   5.8    92   0.0 
   32 2004  2  3  0  0   2.6   101   0.0 
   32 2004  2  4  0  0   2.2   100   0.0 
   32 2004  2  5  0  0   3.0   109   0.0 
   32 2004  2  6  0  0   6.1   109   0.0 
   32 2004  2  7  0  0   7.9    52   4.1 
   32 2004  2  8  0  0   4.6    46   0.7 
   32 2004  2  9  0  0   2.1   114   0.1 
   32 2004  2 10  0  0  -0.2   114   0.0 
   32 2004  2 11  0  0   3.2    53   0.3 
   32 2004  2 12  0  0   2.5    94   0.0 
   32 2004  2 13  0  0   1.9   100   0.0 
   32 2004  2 14  0  0   0.8    43   0.0 
   32 2004  2 15  0  0   2.4    42   0.0 
   32 2004  2 16  0  0   2.6    93   0.0 
   32 2004  2 17  0  0   3.7    98   0.0 
   32 2004  2 18  0  0   2.9    61   0.0 
   32 2004  2 19  0  0   0.4    35   0.0 
   32 2004  2 20  0  0   1.1   114   0.0 
   32 2004  2 21  0  0   2.8    77   0.0 
   32 2004  2 22  0  0   5.7    44   7.4 
   32 2004  2 23  0  0  -0.5    73  11.4 
   32 2004  2 24  0  0  -4.5   156   0.0 
   32 2004  2 25  0  0  -1.6   152   0.0 
   32 2004  2 26  0  0  -1.1    47   0.0 
   32 2004  2 27  0  0  -2.7   155   0.0 
   32 2004  2 28  0  0  -2.8   147   0.0 
   32 2004  3  1  0  0  -1.9   138   0.0 
   32 2004  3  2  0  0  -1.1   140   0.0 
   32 2004  3  3  0  0   0.3   170   0.0 
   32 2004  3  4  0  0   1.2    94   0.0 
   32 2004  3  5  0  0   2.2    28   3.3 
   32 2004  3  6  0  0   3.9    34   9.3 
   32 2004  3  7  0  0   3.0   143   0.0 
   32 2004  3  8  0  0   1.6    78   1.4 
   32 2004  3  9  0  0   1.0   172   0.0 
   32 2004  3 10  0  0  -0.3    84   1.3 
   32 2004  3 11  0  0  -0.5   128   1.3 
   32 2004  3 12  0  0  -0.1    62   1.3 
   32 2004  3 13  0  0   2.6    27  17.2 
   32 2004  3 14  0  0   5.4   107   6.4 
   32 2004  3 15  0  0   6.2   156   0.0 
   32 2004  3 16  0  0   8.2   196   0.0 
   32 2004  3 17  0  0   9.6   195   0.0 
   32 2004  3 18  0  0  11.6   176   0.0 
   32 2004  3 19  0  0  12.1   147   0.0 
   32 2004  3 20  0  0  11.6    84   1.4 
   32 2004  3 21  0  0   9.5    53   2.9 
   32 2004  3 22  0  0   4.7   128   0.5 
   32 2004  3 23  0  0   2.2    99   5.4 
   32 2004  3 24  0  0   2.7    68   0.7 
   32 2004  3 25  0  0   2.4    71   1.0 
   32 2004  3 26  0  0   1.6    82   0.0 
   32 2004  3 27  0  0   0.9   197   0.0 
   32 2004  3 28  0  0   2.9   228   0.0 
   32 2004  3 29  0  0   5.8   233   0.0 
   32 2004  3 30  0  0   6.3   166   0.0 
   32 2004  3 31  0  0   8.5   183   0.0 
   32 2004  4  1  0  0   9.9   229   0.0 
   32 2004  4  2  0  0  11.1   182   0.0 
   32 2004  4  3  0  0  10.1   207   3.1 
   32 2004  4  4  0  0   9.3    96   0.2 
   32 2004  4  5  0  0   9.4   143   0.5 
   32 2004  4  6  0  0   6.1    90   7.1 
   32 2004  4  7  0  0   4.2   141   3.2 
   32 2004  4  8  0  0   5.3   187   0.2 
   32 2004  4  9  0  0   5.6    52   0.0 
   32 2004  4 10  0  0   4.2    63   3.4 
   32 2004  4 11  0  0   4.5   166   1.0 
   32 2004  4 12  0  0   5.8   145   0.0 
   32 2004  4 13  0  0   6.2   106   0.0 
   32 2004  4 14  0  0   6.8   235   0.0 
   32 2004  4 15  0  0   9.1   179   0.1 
   32 2004  4 16  0  0   9.6   219   0.0 
   32 2004  4 17  0  0  11.9   217   0.2 
   32 2004  4 18  0  0   9.6   183   1.9 
   32 2004  4 19  0  0   5.8   129   0.7 
   32 2004  4 20  0  0   8.1   165   0.0 
   32 2004  4 21  0  0  11.7   271   0.0 
   32 2004  4 22  0  0  14.2   260   0.9 
   32 2004  4 23  0  0  13.3   157  14.9 
   32 2004  4 24  0  0  11.0   220   0.0 
   32 2004  4 25  0  0  10.2   289   0.0 
   32 2004  4 26  0  0  10.2   287   0.0 
   32 2004  4 27  0  0  12.5   266   0.0 
   32 2004  4 28  0  0  13.1   209   0.0 
   32 2004  4 29  0  0  12.4   189   0.0 
   32 2004  4 30  0  0  12.4   117   2.4 
   32 2004  5  1  0  0  10.6    74   5.6 
   32 2004  5  2  0  0  12.0   237   0.1 
   32 2004  5  3  0  0  12.0   157   0.4 
   32 2004  5  4  0  0  12.1   159   3.6 
   32 2004  5  5  0  0   7.4    81   7.3 
   32 2004  5  6  0  0   6.7   134   4.6 
   32 2004  5  7  0  0   7.4   197   0.4 
   32 2004  5  8  0  0   6.7   111   4.8 
   32 2004  5  9  0  0   6.2    44   9.5 
   32 2004  5 10  0  0  10.1   307   0.0 
   32 2004  5 11  0  0  12.0   300   0.0 
   32 2004  5 12  0  0  12.8   304   0.0 
   32 2004  5 13  0  0  10.7   189   0.0 
   32 2004  5 14  0  0  11.3   282   0.0 
   32 2004  5 15  0  0  13.0   312   0.0 
   32 2004  5 16  0  0  14.6   315   0.0 
   32 2004  5 17  0  0  15.6   323   0.0 
   32 2004  5 18  0  0  16.8   318   0.0 
   32 2004  5 19  0  0  17.6   308   0.0 
   32 2004  5 20  0  0  18.0   317   0.0 
   32 2004  5 21  0  0  15.6   116   4.3 
   32 2004  5 22  0  0   9.5   128   0.0 
   32 2004  5 23  0  0   9.7   344   0.0 
   32 2004  5 24  0  0  10.6   348   0.0 
   32 2004  5 25  0  0  12.3   338   0.0 
   32 2004  5 26  0  0  15.5   313   0.0 
   32 2004  5 27  0  0  13.1   144   0.6 
   32 2004  5 28  0  0  13.7   309   0.0 
   32 2004  5 29  0  0  13.6   343   0.0 
   32 2004  5 30  0  0  15.5   294   1.6 
   32 2004  5 31  0  0  14.4   133   0.5 
   32 2004  6  1  0  0  12.7    41  27.7 
   32 2004  6  2  0  0  13.9    71  16.8 
   32 2004  6  3  0  0  12.0    69   1.1 
   32 2004  6  4  0  0  14.4   198   0.5 
   32 2004  6  5  0  0  14.7   208   0.3 
   32 2004  6  6  0  0  14.8   343   0.0 
   32 2004  6  7  0  0  17.0   335   0.0 
   32 2004  6  8  0  0  20.3   332   0.0 
   32 2004  6  9  0  0  21.4   314   0.0 
   32 2004  6 10  0  0  22.4   299   0.0 
   32 2004  6 11  0  0  17.7    84   4.5 
   32 2004  6 12  0  0  17.2   252   4.7 
   32 2004  6 13  0  0  12.7   163   5.8 
   32 2004  6 14  0  0  14.9   334   0.1 
   32 2004  6 15  0  0  15.2   193   0.0 
   32 2004  6 16  0  0  15.5   200   0.0 
   32 2004  6 17  0  0  17.2   335   0.0 
   32 2004  6 18  0  0  19.2   279   0.0 
   32 2004  6 19  0  0  14.7   108  10.4 
   32 2004  6 20  0  0  12.2   188   2.4 
   32 2004  6 21  0  0  14.6   255   0.0 
   32 2004  6 22  0  0  16.6   217   1.7 
   32 2004  6 23  0  0  17.3   138  13.4 
   32 2004  6 24  0  0  17.4   309   0.0 
   32 2004  6 25  0  0  16.6   267   0.0 
   32 2004  6 26  0  0  16.6   312   0.0 
   32 2004  6 27  0  0  20.5   217   0.6 
   32 2004  6 28  0  0  21.3   226   0.0 
   32 2004  6 29  0  0  18.4   333   0.0 
   32 2004  6 30  0  0  19.0   328   0.0 
   32 2004  7  1  0  0  18.5   126   0.0 
   32 2004  7  2  0  0  16.8   222   0.0 
   32 2004  7  3  0  0  16.4   288   0.0 
   32 2004  7  4  0  0  18.5   332   0.0 
   32 2004  7  5  0  0  18.2    96  12.9 
   32 2004  7  6  0  0  16.6   106   0.2 
   32 2004  7  7  0  0  17.8   146   0.9 
   32 2004  7  8  0  0  16.6   102  13.6 
   32 2004  7  9  0  0  15.1   260   0.5 
   32 2004  7 10  0  0  13.6   194   5.6 
   32 2004  7 11  0  0  12.6   167   1.5 
   32 2004  7 12  0  0  12.4   167   6.5 
   32 2004  7 13  0  0  13.0   149   0.4 
   32 2004  7 14  0  0  14.5   301   0.0 
   32 2004  7 15  0  0  18.5   303   0.0 
   32 2004  7 16  0  0  20.1   291   0.0 
   32 2004  7 17  0  0  20.3   286   0.0 
   32 2004  7 18  0  0  19.6   209   1.0 
   32 2004  7 19  0  0  20.1   270   0.1 
   32 2004  7 20  0  0  20.7   202   1.1 
   32 2004  7 21  0  0  21.9   273   0.3 
   32 2004  7 22  0  0  23.2   281   0.0 
   32 2004  7 23  0  0  22.8   186   1.2 
   32 2004  7 24  0  0  19.1   176  13.0 
   32 2004  7 25  0  0  19.1   265   0.0 
   32 2004  7 26  0  0  17.3   205   0.0 
   32 2004  7 27  0  0  17.5   307   0.0 
   32 2004  7 28  0  0  17.9   305   0.0 
   32 2004  7 29  0  0  19.4   290   0.0 
   32 2004  7 30  0  0  21.7   270   0.0 
   32 2004  7 31  0  0  21.7   258   0.0 
   32 2004  8  1  0  0  22.9   282   0.0 
   32 2004  8  2  0  0  23.5   277   0.0 
   32 2004  8  3  0  0  21.1   158   7.3 
   32 2004  8  4  0  0  20.2   253   1.5 
   32 2004  8  5  0  0  21.0   240   0.0 
   32 2004  8  6  0  0  21.1   195   0.0 
   32 2004  8  7  0  0  21.5   245   0.0 
   32 2004  8  8  0  0  21.8   256   0.2 
   32 2004  8  9  0  0  19.8   108   0.0 
   32 2004  8 10  0  0  20.7   156  31.3 
   32 2004  8 11  0  0  21.2   232   1.3 
   32 2004  8 12  0  0  19.0   164   2.4 
   32 2004  8 13  0  0  16.9   153   3.2 
   32 2004  8 14  0  0  17.1   184   0.5 
   32 2004  8 15  0  0  16.8   235   0.0 
   32 2004  8 16  0  0  17.2   125   0.8 
   32 2004  8 17  0  0  17.6   116  19.3 
   32 2004  8 18  0  0  20.5   258   0.1 
   32 2004  8 19  0  0  17.4    61  30.9 
   32 2004  8 20  0  0  17.4   168   1.9 
   32 2004  8 21  0  0  14.8   163   2.5 
   32 2004  8 22  0  0  14.6   221   0.0 
   32 2004  8 23  0  0  17.9   227   4.2 
   32 2004  8 24  0  0  17.2    95  17.8 
   32 2004  8 25  0  0  16.6   197   1.0 
   32 2004  8 26  0  0  13.9    78   4.9 
   32 2004  8 27  0  0  16.1   247   0.0 
   32 2004  8 28  0  0  16.8   245   0.0 
   32 2004  8 29  0  0  17.3   153   0.1 
   32 2004  8 30  0  0  16.7   104   2.2 
   32 2004  8 31  0  0  15.4   197   0.0 
   32 2004  9  1  0  0  14.3   244   0.0 
   32 2004  9  2  0  0  17.0   227   0.0 
   32 2004  9  3  0  0  19.4   216   2.7 
   32 2004  9  4  0  0  20.1   219   0.1 
   32 2004  9  5  0  0  19.1   223   0.0 
   32 2004  9  6  0  0  19.0   213   0.0 
   32 2004  9  7  0  0  18.8   211   0.0 
   32 2004  9  8  0  0  17.9   221   0.0 
   32 2004  9  9  0  0  16.7   214   0.0 
   32 2004  9 10  0  0  18.2   173   0.0 
   32 2004  9 11  0  0  19.4   152   2.4 
   32 2004  9 12  0  0  16.2   138  10.4 
   32 2004  9 13  0  0  16.1   203   0.3 
   32 2004  9 14  0  0  16.5    78  13.4 
   32 2004  9 15  0  0  14.2    91   0.0 
   32 2004  9 16  0  0  12.4   141   0.3 
   32 2004  9 17  0  0  11.5   207   0.0 
   32 2004  9 18  0  0  13.7   203   0.0 
   32 2004  9 19  0  0  13.4    73   0.1 
